Id,StopID,Name,Lat,Lon,Routes
1002325,1002325,FORT DR NE + MAIN ENTRANCE,38.941032,-77.006189,['H9']
1002326,1002326,12TH ST NE + TAYLOR ST NE,38.940981,-76.990164,"['80', '80*1']"
1002327,1002327,MICHIGAN AVE NE + TAYLOR ST NE,38.940933,-76.987618,['R4']
1002328,1002328,12TH ST NE + TAYLOR ST NE,38.940885,-76.990316,"['80', '80/']"
1002329,1002329,SOUTH DAKOTA AVE NE + TAYLOR ST NE,38.940885,-76.981676,['E2']
1002330,1002330,NEBRASKA AVE NW + #4000,38.940998,-77.083371,['M4']
1002331,1002331,CONNECTICUT AVE NW + TILDEN ST NW,38.941161,-77.061892,"['H2', 'L2']"
1002332,1002332,MICHIGAN AVE NE + SARGENT RD NE,38.94132,-76.987466,['R4']
1002333,1002333,14TH ST NW + UPSHUR ST NW,38.941445,-77.032831,"['52', '52*1', '54', '54*1', '59']"
1002334,1002334,NEBRASKA AVE NW + #4001,38.94155,-77.082708,['M4']
1002335,1002335,GEORGIA AVE NW + UPSHUR ST NW,38.941652,-77.025335,"['62', '63', '70']"
1002337,1002337,WISCONSIN AVE NW + #4000,38.941603,-77.076309,"['30N', '30S', '31', '33', '96', 'D32', 'H4', 'W47']"
1002338,1002338,14TH ST NW + UPSHUR ST NW,38.941632,-77.032631,"['52', '52/', '54', '54*S', '59']"
1002339,1002339,MASSACHUSETTS AVE NW + TILDEN ST NW,38.941566,-77.091087,['N6']
1002340,1002340,16TH ST NW + UPSHUR ST NW,38.941713,-77.036338,"['D33', 'S2', 'W45']"
1002341,1002341,MASSACHUSETTS AVE NW + 46TH ST NW,38.941804,-77.091037,['N6']
1002342,1002342,EASTERN AVE NE + KAYWOOD PL,38.94171,-76.971875,"['F1', 'G8']"
1002347,1002347,WISCONSIN AVE NW + UPTON ST NW,38.942076,-77.076297,"['30N', '30S', '31', '33', '96', 'H4', 'H4*S']"
1002349,1002349,12TH ST NE + UPSHUR ST NE,38.942,-76.990321,"['80', '80/']"
1002357,1002357,NEW HAMPSHIRE AVE NW + UPSHUR ST NW,38.942225,-77.020079,['64']
1002360,1002360,NEW HAMPSHIRE AVE NW + UPSHUR ST NW,38.94189,-77.020038,['64']
1002361,1002361,SOUTH DAKOTA AVE NE + MICHIGAN AVE NE,38.942402,-76.983064,['E2']
1002362,1002362,GEORGIA AVE NW + KANSAS AVE NW,38.942397,-77.025831,['70']
1002363,1002363,MICHIGAN AVE NE + 14TH ST NE,38.942454,-76.985799,['R4']
1002364,1002364,MICHIGAN AVE NE + BUNKER HILL RD NE,38.942498,-76.981493,['R4']
1002365,1002365,MICHIGAN AVE NE + SOUTH DAKOTA AVE NE,38.942498,-76.983588,['R4']
1002366,1002366,MICHIGAN AVE NE + 16TH ST NE,38.942633,-76.98402,['R4']
1002367,1002367,KANSAS AVE NW + 9TH ST NW,38.942653,-77.025257,"['62', '63']"
1002368,1002368,2ND ST NE + VARNUM ST NE,38.942605,-77.004447,['H8']
1002369,1002369,CONNECTICUT AVE NW + VAN NESS ST NW,38.942793,-77.06285,"['H2', 'L2']"
1002370,1002370,EASTERN AVE NE + VARNUM ST,38.942994,-76.973292,"['F1', 'G8', 'G8*1']"
1002372,1002372,CONNECTICUT AVE NW + VAN NESS ST NW,38.942979,-77.06268,"['D32', 'L2']"
1002373,1002373,NEBRASKA AVE NW + VAN NESS ST NW,38.942917,-77.081744,['M4']
1002374,1002374,2ND ST NE + VARNUM ST NE,38.943033,-77.004271,['H8']
1002375,1002375,GRANT CIR NW + VARNUM ST NW,38.943058,-77.018476,['64']
1002376,1002376,SOUTH DAKOTA AVE NE + 16TH ST NE,38.942943,-76.983885,['E2']
1002377,1002377,VAN NESS ST NW + WISCONSIN AVE NW,38.943121,-77.076414,['H2']
1002378,1002378,VAN NESS ST NW + RENO RD NW,38.943117,-77.069619,['H2']
1002379,1002379,12TH ST NE + VARNUM ST NE,38.943075,-76.99032,"['80', '80/']"
1002380,1002380,VAN NESS ST NW + 37TH ST NW,38.94312,-77.072552,['H2']
1002381,1002381,12TH ST NE + VARNUM ST NE,38.943138,-76.990167,"['80', '80*1']"
1002382,1002382,VAN NESS ST NW + 38TH ST NW,38.943111,-77.074269,['H2']
1002383,1002383,GRANT CIR NW + VARNUM ST NW,38.943227,-77.020029,['64']
1002384,1002384,KANSAS AVE NW + 9TH ST NW,38.943289,-77.025013,"['62', '62*S1', '63']"
1002385,1002385,NEBRASKA AVE NW + VAN NESS ST NW,38.943376,-77.08115,['M4']
1002387,1002387,MASSACHUSETTS AVE NW + VAN NESS ST NW,38.943093,-77.092855,['N6']
1002388,1002388,MASSACHUSETTS AVE NW + VAN NESS ST NW,38.94329,-77.093386,['N6']
1002389,1002389,WISCONSIN AVE NW + VAN NESS ST NW,38.943323,-77.077252,"['30N', '30S', '31', '33', '96', 'D32', 'H4', 'W47']"
1002390,1002390,ROCK CREEK CHURCH RD NW + VARNUM ST NW,38.943387,-77.012309,['H8']
1002393,1002393,WISCONSIN AVE NW + VEAZEY ST NW,38.943843,-77.077243,"['30N', '30S', '31', '33', '96', 'H4', 'H4*S']"
1002394,1002394,VEAZEY ST NW + RENO RD NW,38.944026,-77.070247,['H2']
1002395,1002395,VEAZEY ST NW + 37TH ST NW,38.944033,-77.072257,['H2']
1002396,1002396,VEAZEY ST NW + 38TH ST NW,38.94403,-77.074384,['H2']
1002397,1002397,VEAZEY ST NW + 39TH ST NW,38.944033,-77.076805,['H2']
1002398,1002398,MICHIGAN AVE NE + WEBSTER ST NE,38.943998,-76.979917,['R4']
1002399,1002399,NEW HAMPSHIRE AVE NW + WEBSTER ST NW,38.944092,-77.018428,['64']
1002400,1002400,MICHIGAN AVE NE + WEBSTER ST NE,38.944122,-76.979605,['R4']
1002401,1002401,GEORGIA AVE NW + WEBSTER ST NW,38.944127,-77.026219,['70']
1002402,1002402,2ND ST NE + HAWAII AVE NE,38.944269,-77.003675,['H8']
1002403,1002403,ROCK CREEK CHURCH RD NW + WEBSTER ST NW,38.944229,-77.011797,['H8']
1002404,1002404,GEORGIA AVE NW + WEBSTER ST NW,38.944292,-77.026021,['70']
1002405,1002405,14TH ST NW + WEBSTER ST NW,38.944181,-77.032831,"['52', '52*1', '54', '54*1']"
1002406,1002406,NEW HAMPSHIRE AVE NW + WEBSTER ST NW,38.944322,-77.018495,['64']
1002407,1002407,MASSACHUSETTS AVE NW + 48TH ST NW,38.944372,-77.094605,['N6']
1002408,1002408,14TH ST NW + WEBSTER ST NW,38.9444,-77.032634,"['52', '52/', '54', '54*S']"
1002409,1002409,SOUTH DAKOTA AVE NE + WEBSTER ST NE,38.944469,-76.985698,['E2']
1002410,1002410,EASTERN AVE NE + 20TH ST NE,38.944493,-76.975775,"['G8', 'G8*1']"
1002411,1002411,MASSACHUSETTS AVE NW + FORDHAM RD NW,38.944457,-77.095005,['N6']
1002412,1002412,HAWAII AVE NE + 2ND ST NE,38.94446,-77.003825,['H8']
1002413,1002413,SOUTH DAKOTA AVE NE + WEBSTER ST NE,38.944468,-76.985939,['E2']
1002415,1002415,CONNECTICUT AVE NW + VEAZEY TER NW,38.944649,-77.063927,['L2']
1002416,1002416,CONNECTICUT AVE NW + VEAZEY TER NW,38.944702,-77.063687,"['D32', 'L2']"
1002417,1002417,KANSAS AVE NW + ALLISON ST NW,38.944862,-77.023612,"['62', '63']"
1002418,1002418,HAWAII AVE NE + 1ST ST NE,38.944998,-77.005083,['H8']
1002420,1002420,HAWAII AVE NE + 1ST ST NE,38.944964,-77.005431,['H8']
1002421,1002421,NEW HAMPSHIRE AVE NW + 4TH ST NW,38.945476,-77.017381,['64']
1002422,1002422,12TH ST NE + ALLISON ST NE,38.945512,-76.990167,"['80', '80*1']"
1002423,1002423,MICHIGAN AVE NE + QUEENS CHAPEL TER NE,38.945515,-76.978574,['R4']
1002424,1002424,SOUTH DAKOTA AVE NE + ALLISON ST NE,38.945416,-76.987253,['E2']
1002425,1002425,KANSAS AVE NW + 8TH ST NW,38.945464,-77.023405,"['62', '62*S1', '63']"
1002426,1002426,MICHIGAN AVE NE + QUEENS CHAPEL TER NE,38.94565,-76.97869,['R4']
1002427,1002427,NEBRASKA AVE NW + NEBRASKA AVE NW,38.945679,-77.079145,['M4']
1002428,1002428,SOUTH DAKOTA AVE NE + ALLISON ST NE,38.94563,-76.987318,['E2']
1002429,1002429,14TH ST NW + BUCHANAN ST NW,38.94585,-77.032624,"['52', '52/', '54', '54*S', '59']"
1002430,1002430,HAWAII AVE NE + ALLISON ST NE,38.946,-77.006856,['H8']
1002431,1002431,GEORGIA AVE NW + BUCHANAN ST NW,38.946013,-77.026465,['70']
1002432,1002432,MASSACHUSETTS AVE NW + 49TH ST NW,38.94592,-77.097009,['N6']
1002433,1002433,ALLISON ST NW + ROCK CREEK CHURCH RD NW,38.945887,-77.008825,['H8']
1002434,1002434,EASTERN AVE NE + MICHIGAN AVE NE,38.946,-76.977699,"['G8', 'G8*1']"
1002435,1002435,EASTERN AVE NE + MICHIGAN AVE NE,38.945968,-76.977334,"['G8', 'G8*1']"
1002436,1002436,16TH ST NW + BUCHANAN ST NW,38.945991,-77.036318,"['D33', 'S2', 'S9', 'W45']"
1002437,1002437,HAWAII AVE NE + N CAPITOL ST NE,38.945986,-77.0071,['H8']
1002438,1002438,TENLEY CIR + NEBRASKA AVE NW,38.946042,-77.079179,['M4']
1002439,1002439,KANSAS AVE NW + BUCHANAN ST NW,38.946087,-77.022691,"['62', '63']"
1002440,1002440,NEW HAMPSHIRE AVE NW + 4TH ST NW,38.946081,-77.017198,['64']
1002441,1002441,12TH ST NE + BUCHANAN ST NE,38.946131,-76.990319,"['80', '80/']"
1002442,1002442,WISCONSIN AVE NW + TENLEY CIR,38.946115,-77.078807,"['30N', '30S', '31', '33', '96', 'D32', 'H2', 'H4', 'W47']"
1002443,1002443,MASSACHUSETTS AVE NW + YUMA ST NW,38.946197,-77.097099,['N6']
1002453,1002453,GEORGIA AVE NW + BUCHANAN ST NW,38.946256,-77.026758,['70']
1002463,1002463,14TH ST NW + BUCHANAN ST NW,38.946283,-77.032831,"['52', '52*1', '54', '54*1', '59']"
1002464,1002464,ROCK CREEK CHURCH RD NW + ALLISON ST NW,38.946356,-77.008624,['H8']
1002465,1002465,WISCONSIN AVE NW + TENLEY CIR,38.946442,-77.078719,"['30N', '30S', '31', '33']"
1002468,1002468,CONNECTICUT AVE NW + YUMA ST NW,38.946511,-77.065004,['L2']
1002469,1002469,FORT DR NW + TENLEY CIR,38.946818,-77.078627,"['H2', 'H4', 'M4']"
1002470,1002470,FORT DR NW + NEBRASKA AVE NW,38.947044,-77.078405,"['96', 'H2', 'H4', 'H4*S', 'M4']"
1002471,1002471,12TH ST NE + CRITTENDEN ST NE,38.947167,-76.99016,"['80', '80*1']"
1002472,1002472,SHERMAN CIR NW + CRITTENDEN ST NW,38.947206,-77.021113,"['62', '63']"
1002473,1002473,MASSACHUSETTS AVE NW + 50TH ST NW,38.947153,-77.098687,['N6']
1002474,1002474,12TH ST NE + CRITTENDEN ST NE,38.947423,-76.99032,"['80', '80/']"
1002475,1002475,SHERMAN CIR NW + CRITTENDEN ST NW,38.947412,-77.022662,"['62', '62*S1', '63']"
1002477,1002477,CONNECTICUT AVE NW + ALBEMARLE ST NW,38.947641,-77.065398,"['D32', 'L2']"
1002478,1002478,WISCONSIN AVE NW + ALBEMARLE ST NW,38.94775,-77.0794,"['30N', '30S', '31', '33']"
1002479,1002479,SARGENT RD NE + CRITTENDEN ST NE,38.947783,-76.989209,['E2']
1002480,1002480,MASSACHUSETTS AVE NW + ALBEMARLE ST NW,38.947797,-77.099305,['N6']
1002481,1002481,SARGENT RD NE + CRITTENDEN ST NE,38.947778,-76.989385,['E2']
1002482,1002482,NEW HAMPSHIRE AVE NW + 3RD ST NW,38.947897,-77.015609,['64']
1002483,1002483,14TH ST NW + DECATUR ST NW,38.948018,-77.032634,"['52', '52/', '54', '54*S']"
1002485,1002485,MASSACHUSETTS AVE NW + ALBEMARLE ST NW,38.94806,-77.099924,['N6']
1002486,1002486,14TH ST NW + DECATUR ST NW,38.947975,-77.03284,"['52', '52*1', '54', '54*1']"
1002488,1002488,SOUTH DAKOTA AVE NE + DECATUR ST NE,38.94818,-76.990871,"['80', '80*1']"
1002489,1002489,NEW HAMPSHIRE AVE NW + 3RD ST NW,38.9482,-77.015583,['64']
1002490,1002490,CONNECTICUT AVE NW + ALBEMARLE ST NW,38.948202,-77.066002,['L2']
1002491,1002491,KANSAS AVE NW + DECATUR ST NW,38.948332,-77.021037,"['62', '63']"
1002492,1002492,40TH ST NW + ALBEMARLE ST NW,38.948217,-77.078822,"['H2', 'H4', 'M4', 'M4/', 'W45']"
1002493,1002493,KANSAS AVE NW + DECATUR ST NW,38.948233,-77.021343,"['62', '62*S1', '63']"
1002494,1002494,SOUTH DAKOTA AVE NE + DECATUR ST NE,38.948385,-76.991407,"['80', '80/']"
1002495,1002495,GEORGIA AVE NW + DECATUR ST NW,38.948363,-77.027109,"['70', '79*1']"
1002496,1002496,16TH ST NW + DECATUR ST NW,38.948519,-77.036323,"['D33', 'S2', 'W45']"
1002497,1002497,WESTMORELAND CIR + MASSACHUSETTS AVE NW,38.948478,-77.100797,['N6']
1002498,1002498,FORT DR NW + ALBEMARLE ST NW,38.94869,-77.078447,"['96', 'D31', 'D32', 'D33', 'D34', 'H2', 'H4', 'H4*S', 'M4', 'M4*1', 'M4/', 'W45', 'W47']"
1002499,1002499,WESTMORELAND CIR + WESTERN AVE NW,38.949106,-77.100414,['N6']
1002500,1002500,WISCONSIN AVE NW + RIVER RD NW,38.94902,-77.080367,"['30N', '30S', '31', '33', '96', 'W47']"
1002501,1002501,WISCONSIN AVE NW + BRANDYWINE ST NW,38.949539,-77.080225,"['30N', '30S', '31', '33']"
1002502,1002502,CONNECTICUT AVE NW + BRANDYWINE ST NW,38.949475,-77.066456,"['D32', 'L2']"
1002503,1002503,SOUTH DAKOTA AVE NE + EMERSON ST NE,38.949565,-76.992683,"['80', '80*1']"
1002504,1002504,IOWA AVE NW + EMERSON ST NW,38.949613,-77.032992,"['52', '52/', '54', '54*S']"
1002506,1002506,GEORGIA AVE NW + EMERSON ST NW,38.949598,-77.027007,['70']
1002507,1002507,SOUTH DAKOTA AVE NE + DELAFIELD ST NE,38.949639,-76.993044,"['80', '80/']"
1002508,1002508,KANSAS AVE NW + EMERSON ST NW,38.949821,-77.019925,"['62', '63']"
1002509,1002509,CONNECTICUT AVE NW + BRANDYWINE ST NW,38.949923,-77.066991,['L2']
1002510,1002510,NEW HAMPSHIRE AVE NW + EMERSON ST NW,38.949919,-77.014118,['64']
1002511,1002511,SARGENT RD NE + EMERSON ST NE,38.950108,-76.989442,['E2']
1002512,1002512,SARGENT RD NE + EMERSON ST NE,38.950012,-76.989621,['E2']
1002513,1002513,KANSAS AVE NW + EMERSON ST NW,38.95008,-77.019973,"['62', '62*S1', '63']"
1002514,1002514,16TH ST NW + EMERSON ST NW,38.950198,-77.036318,"['D33', 'S2', 'W45']"
1002515,1002515,NEW HAMPSHIRE AVE NW + EMERSON ST NW,38.950263,-77.014059,['64']
1002517,1002517,CONNECTICUT AVE NW + CHESAPEAKE ST NW,38.9506,-77.067116,"['D32', 'L2']"
1002518,1002518,SOUTH DAKOTA AVE NE + 8TH ST NE,38.950534,-76.994192,"['80', '80/']"
1002520,1002520,SOUTH DAKOTA AVE NE + 8TH ST NE,38.950738,-76.994219,"['80', '80*1']"
1002521,1002521,CHESAPEAKE ST NW + WILSON HIGH SCHOOL,38.950645,-77.07656,"['M4*1', 'W45']"
1002522,1002522,CHESAPEAKE ST NW + FORT RENO PARK,38.950797,-77.076939,"['M4', 'M4/', 'W45']"
1002524,1002524,WISCONSIN AVE NW + CHESAPEAKE ST NW,38.950955,-77.080642,"['30N', '30S', '31', '33']"
1002525,1002525,NEBRASKA AVE NW + 38TH ST NW,38.950938,-77.074669,"['D31', 'D33', 'D34', 'M4*1', 'W45']"
1002526,1002526,NEBRASKA AVE NW + CHESAPEAKE ST NW,38.9509,-77.074913,"['D31', 'D32', 'D33', 'D34', 'M4', 'M4/', 'W45']"
1002528,1002528,CONNECTICUT AVE NW + CHESAPEAKE ST NW,38.950913,-77.067566,['L2']
1002529,1002529,WISCONSIN AVE NW + CHESAPEAKE ST NW,38.951163,-77.08095,"['30N', '30S', '31', '33']"
1002530,1002530,SOUTH DAKOTA AVE NE + FARRAGUT PL NE,38.951495,-76.995198,"['80', '80*1']"
1002531,1002531,NEW HAMPSHIRE AVE NW + FARRAGUT ST NW,38.951419,-77.012996,['64']
1002532,1002532,NEW HAMPSHIRE AVE NW + 2ND ST NW,38.951423,-77.013195,['64']
1002533,1002533,SARGENT RD NE + FARRAGUT PL NE,38.951512,-76.989437,['E2']
1002534,1002534,SARGENT RD NE + FARRAGUT PL NE,38.951481,-76.989617,['E2']
1002535,1002535,CONNECTICUT AVE + CUMBERLAND ST,38.951633,-77.067909,['L2']
1002536,1002536,GEORGIA AVE NW + GALLATIN ST NW,38.951692,-77.027296,['70']
1002537,1002537,SOUTH DAKOTA AVE NE + FARRAGUT PL NE,38.951647,-76.995655,"['80', '80/']"
1002538,1002538,14TH ST NW + GALLATIN ST NW,38.951754,-77.033332,"['52', '52/', '54', '54*S']"
1002539,1002539,CONNECTICUT AVE NW + DAVENPORT ST NW,38.951977,-77.067925,"['D32', 'L2']"
1002540,1002540,5TH ST NW + GALLATIN ST NW,38.951929,-77.019629,"['62', '63']"
1002541,1002541,14TH ST NW + GALLATIN ST NW,38.952014,-77.033526,"['52', '52*1', '54', '54*1']"
1002542,1002542,GEORGIA AVE NW + GALLATIN ST NW,38.951999,-77.027559,['70']
1002543,1002543,GALLATIN ST NE + SOUTH DAKOTA AVE NE,38.9521,-76.995781,"['E2', 'F6']"
1002544,1002544,GALLATIN ST NE + SOUTH DAKOTA AVE NE,38.952064,-76.995374,"['E2', 'F6']"
1002546,1002546,5TH ST NW + GALLATIN ST NW,38.952214,-77.019752,"['62', '62*S1', '63']"
1002547,1002547,GALLATIN ST NE + 10TH ST NE,38.952329,-76.992971,"['E2', 'F6']"
1002548,1002548,GALLATIN ST NE + 8TH ST NE,38.952416,-76.993761,"['E2', 'F6']"
1002551,1002551,GALLATIN ST NE + SARGENT RD NE,38.952475,-76.98971,"['E2', 'F6']"
1002552,1002552,GALLOWAY ST NE + 4TH ST NE,38.952478,-76.999042,"['80', '80/', 'E2', 'E4', 'F6']"
1002553,1002553,NEBRASKA AVE NW + FORT DR NW,38.952458,-77.073567,"['M4', 'M4/', 'W45']"
1002554,1002554,NEBRASKA AVE NW + FORT DR NW,38.952585,-77.073264,"['D31', 'D33', 'D34', 'M4*1', 'W45']"
1002556,1002556,GALLOWAY ST NE + SOUTH DAKOTA AVE NE,38.952559,-76.997245,"['80', '80/', 'E2', 'F6']"
1002558,1002558,GALLOWAY ST NE + SOUTH DAKOTA AVE NE,38.952664,-76.997399,"['80', '80*1', 'E2', 'F6']"
1002559,1002559,COLORADO AVE NW + 16TH ST NW,38.952815,-77.036057,['W45']
1002563,1002563,NEW HAMPSHIRE AVE NW + HAMILTON ST NW,38.953265,-77.011629,['64']
1002565,1002565,CONNECTICUT AVE NW + ELLICOTT ST NW,38.953475,-77.069056,['L2']
1002566,1002566,NEBRASKA AVE NW + RENO RD NW,38.953634,-77.072367,"['D31', 'D33', 'D34', 'M4*1', 'W45']"
1002568,1002568,GEORGIA AVE NW + INGRAHAM ST NW,38.953755,-77.027577,['70']
1002569,1002569,CONNECTICUT AVE + EVERETT ST,38.953814,-77.06903,['L2']
1002570,1002570,NEW HAMPSHIRE AVE NW + 1ST ST NW,38.953825,-77.011409,['64']
1002571,1002571,14TH ST NW + INGRAHAM ST NW,38.953899,-77.033334,"['52', '52/', '54', '54*S']"
1002573,1002573,5TH ST NW + INGRAHAM ST NW,38.954136,-77.019725,"['62', '63']"
1002574,1002574,GEORGIA AVE NW + INGRAHAM ST NW,38.954217,-77.027872,['70']
1002575,1002575,NEBRASKA AVE NW + RENO RD NW,38.954161,-77.072125,"['D31', 'D32', 'D33', 'D34', 'M4', 'M4/', 'W45']"
1002576,1002576,14TH ST NW + INGRAHAM ST NW,38.954302,-77.03353,"['52', '52*1', '54', '54*1']"
1002577,1002577,WISCONSIN AVE NW + FESSENDEN ST NW,38.954552,-77.082432,"['30N', '30S', '31', '33']"
1002578,1002578,5TH ST NW + INGRAHAM ST NW,38.954454,-77.019869,"['62', '62*S1', '63']"
1002579,1002579,NEBRASKA AVE NW + FESSENDEN ST NW,38.954639,-77.071561,"['D31', 'D33', 'D34', 'M4*1', 'W45']"
1002582,1002582,1ST PL NE + INGRAHAM ST NE,38.9547,-77.004686,"['64', 'E4', 'E4/', 'K2', 'K6', 'K6*2', 'R1', 'R2', 'R2*2']"
1002583,1002583,NEW HAMPSHIRE AVE NW + INGRAHAM ST NW,38.954892,-77.010431,['64']
1002584,1002584,RIGGS RD NE + N CAPITOL ST NE,38.954932,-77.008753,"['64', 'E4', 'E4*1', 'K2', 'K6']"
3003061,3003061,COMMERCE DR + #839,38.876875,-76.729337,['C21']
3003062,3003062,COMMERCE DR + #800,38.879035,-76.730352,['C21']
3003063,3003063,HALL RD + CENTRAL AVE,38.901046,-76.732391,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29/']"
3003064,3003064,HALL RD + PIN OAK PKY,38.903793,-76.738061,"['C21', 'C22', 'C22*1', 'C29*1']"
3003065,3003065,HALL RD + DEVONWOOD DR,38.903452,-76.742307,"['C21', 'C22', 'C22*1', 'C29*1']"
3003066,3003066,CENTRAL AVE + SIX FLAGS PARK,38.901274,-76.770319,"['C21', 'C22', 'C22*1', 'C29*1']"
3003067,3003067,CENTRAL AVE + CAMERON GROVE BLVD,38.900875,-76.776365,"['C21', 'C22', 'C22*1', 'C29*1']"
3003068,3003068,KETTERING DR + HERRINGTON DR,38.895834,-76.807209,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003069,3003069,KETTERING DR + KETTERING TER,38.894742,-76.807293,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003070,3003070,KETTERING DR + KETTERING LN,38.892404,-76.807901,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003071,3003071,KETTERING DR + ABBOTSWOOD CT,38.890253,-76.808458,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003072,3003072,KETTERING DR + HONEYSUCKLE CT,38.888396,-76.8096,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003073,3003073,KETTERING DR + BENNINGTON DR,38.886919,-76.810912,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003074,3003074,LARGO RD + CASTLETON DR,38.888591,-76.820196,"['C21', 'C21*1']"
3003075,3003075,N HARRY S TRUMAN DR + LARGO CENTER DR,38.896527,-76.840186,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1', 'C26', 'C26/', 'C29*1', 'C29*2', 'C29/']"
3003076,3003076,N HARRY S TRUMAN DR + LOTTSFORD RD,38.897641,-76.843024,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1', 'C26', 'C26/', 'C29*1', 'C29*2', 'C29/']"
3003077,3003077,N HARRY S TRUMAN DR + LARGO DR (W),38.898438,-76.846002,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1', 'C26', 'C26/', 'C29*1', 'C29*2', 'C29/']"
3003078,3003078,LARGO TOWN CENTER STATION + BUS BAY D,38.899971,-76.845669,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003079,3003079,LARGO DR W + #9301,38.898297,-76.846392,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1', 'C26', 'C26/', 'C29*1', 'C29*2', 'C29/']"
3003080,3003080,LARGO DR W + LOTTSFORD RD,38.895652,-76.843612,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1', 'C26', 'C26/', 'C29*1', 'C29*2', 'C29/']"
3003081,3003081,LARGO CENTER DR + N HARRY S TRUMAN DR,38.896087,-76.839046,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003082,3003082,LARGO CENTER DR + LAKE POINT CT,38.899664,-76.836575,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003083,3003083,LARGO CENTER DR + ZACHERY ST,38.901285,-76.837615,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003084,3003084,APOLLO DR + MEDICAL CENTER DR,38.903562,-76.836874,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003085,3003085,APOLLO DR + MERCANTILE LN,38.905308,-76.838555,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003086,3003086,LOTTSFORD RD + MEDICAL CENTER DR,38.904384,-76.841663,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003088,3003088,BRIGHTSEAT RD + BISHOP PEEBLES DR,38.906762,-76.85313,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003089,3003089,BRIGHTSEAT RD + #416,38.896009,-76.85174,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003090,3003090,CENTRAL AVE + NORAIR AVE,38.89025,-76.859262,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003091,3003091,CENTRAL AVE + #7800,38.889064,-76.87254,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2']"
3003092,3003092,CENTRAL AVE + HILL RD,38.888691,-76.878222,"['C21', 'C21*1', 'C22', 'C22*1', 'C29*1', 'C29*2', 'V12', 'V14', 'V14/']"
3003095,3003095,BRIGHTSEAT RD + GLEN VALLEY DR,38.89196,-76.851986,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1', 'C29/']"
3003096,3003096,BRIGHTSEAT RD + PRINCE GEORGE'S COUNTY DHR,38.896051,-76.8515,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1', 'C29/']"
3003097,3003097,BRIGHTSEAT RD + CENTRE POINT OFFICE PARK,38.9022,-76.853171,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1', 'C29/']"
3003098,3003098,BRIGHTSEAT RD + BISHOP PEEBLES DR,38.906998,-76.852779,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1', 'C29/']"
3003099,3003099,MEDICAL CENTER DR + SHOPPERS WAY,38.905791,-76.847127,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1', 'C29/']"
3003100,3003100,LOTTSFORD RD + MEDICAL CENTER DR,38.904441,-76.841267,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1', 'C29/']"
3003101,3003101,APOLLO DR + LOTTSFORD RD,38.905625,-76.840632,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1', 'C29/']"
3003102,3003102,APOLLO DR + MERCANTILE LN,38.905096,-76.83841,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1', 'C29/']"
3003103,3003103,APOLLO DR + MEDICAL CENTER DR,38.903388,-76.837329,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1', 'C29/']"
3003104,3003104,LARGO TOWN CENTER STATION + BUS BAY C,38.89985,-76.845837,"['C21', 'C21*1', 'C21/', 'C22', 'C22*1']"
3003105,3003105,KETTERING DR + BENNINGTON DR,38.886372,-76.811197,"['C21', 'C21*1', 'C22', 'C22*1', 'C29/']"
3003106,3003106,KETTERING DR + HONEYSUCKLE CT,38.888435,-76.809317,"['C21', 'C21*1', 'C22', 'C22*1', 'C29/']"
