Source,Target,Type,Weight,RouteId,DirectionText,TripHeadSign,PathSeq
5001788,5001789,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,21
5001789,5001790,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,22
5001790,5001791,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,23
5001791,5001792,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,24
5001792,5001793,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,25
5001793,5001794,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,26
5001794,5001795,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,27
5001795,5001796,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,28
5001796,5001797,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,29
5001797,5001798,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,30
5001798,5001799,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,31
5001799,5001800,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,32
5001800,5001801,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,33
5001801,5001802,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,34
5001802,5001803,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,35
5001803,5001804,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,36
5001804,5001805,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,37
5001805,5001806,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,38
5001806,5000536,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,39
5000536,5000537,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,40
5000537,5000505,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,41
5000505,5000446,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,42
5000446,5000419,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,43
5000419,5000408,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,44
5000408,5000409,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,45
5000409,5001807,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,46
5001807,5000467,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,47
5000467,5000466,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,48
5000466,5000465,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,49
5000465,5000439,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,50
5000439,5000486,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,51
5000486,5000502,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,52
5000502,5000523,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,53
5000523,5000519,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,54
5000519,5000511,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,55
5000511,5000504,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,56
5000504,5000499,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,57
5000499,5000458,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,58
5000458,5004638,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,59
5004638,5000392,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,60
5000392,5000370,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,61
5000370,5004981,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,62
5004981,5004593,Directed,1,17B,SOUTH,BURKE CENTRE-VRE PARK & RIDE,63
5000823,5000820,Directed,1,17G,NORTH,PENTAGON,1
5000820,5000688,Directed,1,17G,NORTH,PENTAGON,2
5000688,5000664,Directed,1,17G,NORTH,PENTAGON,3
5000664,5000668,Directed,1,17G,NORTH,PENTAGON,4
5000668,5000700,Directed,1,17G,NORTH,PENTAGON,5
5000700,5000709,Directed,1,17G,NORTH,PENTAGON,6
5000709,5000710,Directed,1,17G,NORTH,PENTAGON,7
5000710,5000706,Directed,1,17G,NORTH,PENTAGON,8
5000706,5004559,Directed,1,17G,NORTH,PENTAGON,9
5004559,5000665,Directed,1,17G,NORTH,PENTAGON,10
5000665,5000632,Directed,1,17G,NORTH,PENTAGON,11
5000632,5000589,Directed,1,17G,NORTH,PENTAGON,12
5000589,5000628,Directed,1,17G,NORTH,PENTAGON,13
5000628,5000662,Directed,1,17G,NORTH,PENTAGON,14
5000662,5000686,Directed,1,17G,NORTH,PENTAGON,15
5000686,5000650,Directed,1,17G,NORTH,PENTAGON,16
5000650,5000611,Directed,1,17G,NORTH,PENTAGON,17
5000611,5000597,Directed,1,17G,NORTH,PENTAGON,18
5000597,5000576,Directed,1,17G,NORTH,PENTAGON,19
5000576,5000546,Directed,1,17G,NORTH,PENTAGON,20
5000546,5000518,Directed,1,17G,NORTH,PENTAGON,21
5000518,5000512,Directed,1,17G,NORTH,PENTAGON,22
5000512,5000514,Directed,1,17G,NORTH,PENTAGON,23
5000514,5000498,Directed,1,17G,NORTH,PENTAGON,24
5000498,5000482,Directed,1,17G,NORTH,PENTAGON,25
5000482,5000441,Directed,1,17G,NORTH,PENTAGON,26
5000441,5000461,Directed,1,17G,NORTH,PENTAGON,27
5000461,5000462,Directed,1,17G,NORTH,PENTAGON,28
5000462,5000464,Directed,1,17G,NORTH,PENTAGON,29
5000464,5000468,Directed,1,17G,NORTH,PENTAGON,30
5000468,5000485,Directed,1,17G,NORTH,PENTAGON,31
5000485,5000501,Directed,1,17G,NORTH,PENTAGON,32
5000501,5000520,Directed,1,17G,NORTH,PENTAGON,33
5000520,5000521,Directed,1,17G,NORTH,PENTAGON,34
5000521,5000526,Directed,1,17G,NORTH,PENTAGON,35
5000526,5000528,Directed,1,17G,NORTH,PENTAGON,36
5000528,5000531,Directed,1,17G,NORTH,PENTAGON,37
5000531,5000533,Directed,1,17G,NORTH,PENTAGON,38
5000533,50,Directed,1,17G,NORTH,PENTAGON,39
50,6000792,Directed,1,17G,NORTH,PENTAGON,40
6000792,5001937,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,1
5001937,5000538,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,2
5000538,5000536,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,3
5000536,5000537,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,4
5000537,5000500,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,5
5000500,5000492,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,6
5000492,5000472,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,7
5000472,5000467,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,8
5000467,5000466,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,9
5000466,5000465,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,10
5000465,5000439,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,11
5000439,5000486,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,12
5000486,5000502,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,13
5000502,5000523,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,14
5000523,5000519,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,15
5000519,5000524,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,16
5000524,5000552,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,17
5000552,5000565,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,18
5000565,5000581,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,19
5000581,5000595,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,20
5000595,5000617,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,21
5000617,5000641,Directed,1,17G,SOUTH,GEORGE MASON UNIVERSITY,22
